FSMtype	States	Inputs	Outputs	Reduced	StronglyConnected	AccessSmax	AccessSmean	AccessSmedian	AccessSvariance	SepSmax	SepSmean	SepSmedian	SepSvariance	noSVS	SVSmax	SVSmean	SVSmedian	SVSvariance	ADSmax	ADSmean	ADSmedian	ADSvariance
1	30	2	2	1	1	7	3.800000	4.500000	3.093333	3	1.105747	1.000000	0.103760	0	7	5.133333	7.000000	1.248889	7	5.433333	7.000000	1.112222	DFSM_R30_R7AOr.fsm
1	30	2	2	1	1	8	5.033333	4.500000	4.832222	3	1.124138	1.000000	0.117923	0	7	4.933333	4.000000	0.928889	-1	-1	-1	-1	DFSM_R30_rG1gc.fsm
1	30	2	2	1	1	7	4.400000	4.500000	2.706667	3	1.133333	1.000000	0.124751	2	7	4.678571	5.000000	0.575255	-1	-1	-1	-1	DFSM_R30_rGtnf.fsm
1	30	2	2	1	1	8	4.100000	6.500000	3.623333	2	1.112644	1.000000	0.099955	0	6	4.800000	5.000000	0.493333	-1	-1	-1	-1	DFSM_R30_rStZO.fsm
1	30	2	2	1	1	10	4.500000	7.000000	5.316667	2	1.117241	1.000000	0.103496	1	7	4.965517	7.000000	0.585018	-1	-1	-1	-1	DFSM_R30_RTe9v.fsm
1	30	2	2	1	1	8	3.833333	5.500000	3.405556	3	1.114943	2.000000	0.106328	2	7	4.928571	5.000000	0.852041	-1	-1	-1	-1	DFSM_R30_s1x20.fsm
1	30	2	2	1	1	13	5.866667	10.500000	12.115556	3	1.158621	2.000000	0.147253	1	7	5.068966	7.000000	1.029727	-1	-1	-1	-1	DFSM_R30_SBlkc.fsm
1	30	2	2	1	1	13	7.933333	10.500000	10.462222	3	1.119540	2.000000	0.114446	0	6	4.733333	5.000000	0.462222	-1	-1	-1	-1	DFSM_R30_SPCVW.fsm
1	30	2	2	1	1	7	3.833333	6.500000	2.872222	3	1.137931	2.000000	0.123504	0	6	4.633333	3.500000	0.565556	-1	-1	-1	-1	DFSM_R30_sTBFW.fsm
1	30	2	2	1	1	6	3.533333	4.500000	2.182222	3	1.144828	2.000000	0.133048	0	7	4.800000	5.000000	1.093333	-1	-1	-1	-1	DFSM_R30_StEyR.fsm
1	30	2	2	1	1	8	4.300000	6.500000	3.876667	3	1.117241	1.000000	0.108094	0	7	4.833333	5.000000	0.738889	-1	-1	-1	-1	DFSM_R30_su4vs.fsm
1	30	2	2	1	1	11	5.733333	9.500000	8.928889	3	1.128736	2.000000	0.121358	1	6	4.827586	5.000000	0.556480	-1	-1	-1	-1	DFSM_R30_T04Zj.fsm
1	30	2	2	1	1	10	4.700000	7.500000	6.010000	3	1.135632	1.000000	0.126431	1	8	4.827586	4.000000	1.177170	-1	-1	-1	-1	DFSM_R30_TbPZb.fsm
1	30	2	2	1	1	7	3.800000	4.500000	3.160000	3	1.133333	1.000000	0.120153	4	7	4.769231	6.000000	0.869822	-1	-1	-1	-1	DFSM_R30_TC0Ti.fsm
1	30	2	2	1	1	7	3.500000	2.500000	2.383333	3	1.144828	2.000000	0.128450	2	7	4.821429	7.000000	1.289541	-1	-1	-1	-1	DFSM_R30_TrgSj.fsm
1	30	2	2	1	1	7	3.800000	4.000000	2.560000	2	1.131034	1.000000	0.113864	0	7	4.900000	4.500000	0.890000	-1	-1	-1	-1	DFSM_R30_U9wa8.fsm
1	30	2	2	1	1	9	4.400000	5.500000	4.440000	3	1.114943	1.000000	0.106328	1	6	4.793103	5.000000	0.439952	-1	-1	-1	-1	DFSM_R30_Ud4y6.fsm
1	30	2	2	1	1	10	4.500000	9.500000	5.850000	3	1.133333	1.000000	0.120153	1	7	4.931034	6.000000	1.098692	-1	-1	-1	-1	DFSM_R30_VFZTi.fsm
1	30	2	2	1	1	6	3.700000	2.500000	2.210000	3	1.126437	2.000000	0.119646	2	7	4.535714	4.500000	0.605867	-1	-1	-1	-1	DFSM_R30_vgLs8.fsm
1	30	2	2	1	1	7	3.933333	4.500000	2.862222	3	1.131034	2.000000	0.118462	0	7	4.733333	6.000000	0.995556	-1	-1	-1	-1	DFSM_R30_vlAwi.fsm
1	30	2	2	1	1	9	4.800000	4.500000	4.093333	3	1.124138	2.000000	0.113325	0	7	4.800000	5.000000	0.560000	-1	-1	-1	-1	DFSM_R30_wk7U8.fsm
1	30	2	2	1	1	8	4.300000	2.500000	4.010000	3	1.133333	1.000000	0.120153	0	7	4.733333	5.000000	0.795556	-1	-1	-1	-1	DFSM_R30_WzGK7.fsm
1	30	2	2	1	1	7	4.566667	4.000000	2.978889	3	1.133333	1.000000	0.124751	0	7	4.833333	5.500000	0.738889	7	5.400000	5.000000	1.040000	DFSM_R30_X1pnJ.fsm
1	30	2	2	1	1	7	3.733333	3.500000	2.662222	2	1.103448	1.000000	0.092747	1	7	5.034483	5.000000	0.791914	-1	-1	-1	-1	DFSM_R30_x883O.fsm
1	30	2	2	1	1	8	4.533333	2.500000	3.382222	3	1.110345	1.000000	0.102767	0	6	4.766667	5.000000	0.378889	-1	-1	-1	-1	DFSM_R30_XaKqW.fsm
1	30	2	2	1	1	8	4.700000	4.000000	3.610000	3	1.119540	1.000000	0.109848	1	5	4.551724	4.000000	0.247325	-1	-1	-1	-1	DFSM_R30_XhGV2.fsm
1	30	2	2	1	1	9	4.300000	1.500000	5.143333	3	1.114943	1.000000	0.106328	0	7	4.766667	5.000000	0.578889	-1	-1	-1	-1	DFSM_R30_Xugv9.fsm
1	30	2	2	1	1	6	3.633333	6.000000	2.498889	2	1.140230	1.000000	0.120565	2	7	4.928571	5.500000	0.423469	-1	-1	-1	-1	DFSM_R30_Y47ln.fsm
1	30	2	2	1	1	8	4.166667	4.500000	4.205556	3	1.119540	1.000000	0.109848	1	7	4.793103	4.000000	0.922711	-1	-1	-1	-1	DFSM_R30_y5N00.fsm
1	30	2	2	1	1	13	6.033333	9.500000	11.498889	3	1.128736	1.000000	0.116760	3	6	4.518519	4.000000	0.397805	-1	-1	-1	-1	DFSM_R30_YdyLc.fsm
1	30	2	2	1	1	9	4.666667	5.500000	5.088889	2	1.117241	1.000000	0.103496	1	7	4.689655	4.000000	0.558859	-1	-1	-1	-1	DFSM_R30_YE9kT.fsm
1	30	2	2	1	1	7	3.566667	3.000000	2.445556	3	1.112644	1.000000	0.104553	1	7	4.620690	7.000000	0.994055	-1	-1	-1	-1	DFSM_R30_yN6Hr.fsm
1	30	2	2	1	1	6	3.400000	3.500000	1.840000	2	1.126437	2.000000	0.110451	1	7	4.758621	5.000000	0.803805	-1	-1	-1	-1	DFSM_R30_YpgZK.fsm
1	30	2	2	1	1	8	3.733333	2.500000	2.995556	3	1.128736	2.000000	0.116760	1	6	4.482759	5.000000	0.594530	-1	-1	-1	-1	DFSM_R30_Zcucq.fsm
1	30	2	2	1	1	7	3.766667	5.000000	2.978889	3	1.144828	1.000000	0.128450	0	7	4.833333	7.000000	0.738889	8	5.633333	6.000000	1.498889	DFSM_R30_ZCvoy.fsm
1	30	2	2	1	1	9	4.366667	3.000000	5.032222	2	1.105747	1.000000	0.094565	3	6	4.851852	4.000000	0.496571	-1	-1	-1	-1	DFSM_R30_zRa6O.fsm
1	30	2	2	1	1	7	4.200000	3.500000	3.693333	3	1.117241	1.000000	0.108094	1	7	4.827586	5.000000	0.694411	-1	-1	-1	-1	DFSM_R30_ZzU9G.fsm
1	40	2	2	1	1	8	4.250000	1.500000	3.287500	3	1.121795	1.000000	0.109525	1	7	5.102564	7.000000	0.707429	-1	-1	-1	-1	DFSM_R40.fsm
1	40	2	2	1	1	8	4.500000	1.500000	3.650000	3	1.132051	1.000000	0.117178	1	7	5.102564	4.000000	1.015122	-1	-1	-1	-1	DFSM_R40_0BlFa.fsm
1	40	2	2	1	1	9	4.775000	2.500000	3.874375	3	1.139744	2.000000	0.130472	3	7	5.081081	5.000000	0.560993	-1	-1	-1	-1	DFSM_R40_0cZbF.fsm
1	40	2	2	1	1	9	5.400000	6.500000	4.140000	2	1.126923	2.000000	0.110814	1	7	5.179487	7.000000	0.967784	-1	-1	-1	-1	DFSM_R40_1TFTZ.fsm
1	40	2	2	1	1	10	4.375000	3.000000	4.884375	3	1.121795	1.000000	0.112089	1	7	5.179487	7.000000	0.711374	-1	-1	-1	-1	DFSM_R40_4mIAM.fsm
1	40	2	2	1	1	9	4.275000	4.000000	3.599375	3	1.114103	1.000000	0.103647	2	7	5.184211	4.000000	0.729224	-1	-1	-1	-1	DFSM_R40_5qkKW.fsm
1	40	2	2	1	1	7	3.975000	4.500000	2.474375	3	1.116667	1.000000	0.105620	1	7	5.333333	7.000000	0.991453	-1	-1	-1	-1	DFSM_R40_5Y927.fsm
1	40	2	2	1	1	8	4.475000	4.500000	3.549375	3	1.121795	1.000000	0.112089	2	6	5.000000	6.000000	0.526316	-1	-1	-1	-1	DFSM_R40_6FH5j.fsm
1	40	2	2	1	1	7	4.225000	2.500000	2.924375	3	1.114103	1.000000	0.108775	1	7	4.974359	4.000000	0.640368	-1	-1	-1	-1	DFSM_R40_8WN4G.fsm
1	40	2	2	1	1	8	4.150000	2.500000	3.127500	3	1.129487	1.000000	0.120413	1	7	4.897436	5.000000	0.604865	-1	-1	-1	-1	DFSM_R40_9FOcv.fsm
1	40	2	2	1	1	9	4.750000	4.500000	4.737500	3	1.137179	2.000000	0.126054	1	7	5.333333	7.000000	1.247863	-1	-1	-1	-1	DFSM_R40_9Znvp.fsm
1	40	2	2	1	1	7	4.350000	6.500000	3.527500	3	1.128205	1.000000	0.116897	2	7	5.210526	5.500000	0.797784	-1	-1	-1	-1	DFSM_R40_A39bC.fsm
1	40	2	2	1	1	10	4.950000	8.500000	5.097500	3	1.125641	1.000000	0.112419	1	7	5.025641	4.000000	0.537804	-1	-1	-1	-1	DFSM_R40_ALnxU.fsm
1	40	2	2	1	1	9	4.700000	5.000000	4.360000	2	1.116667	1.000000	0.103056	3	7	5.081081	5.000000	0.452885	-1	-1	-1	-1	DFSM_R40_APaq9.fsm
1	40	2	2	1	1	8	4.075000	2.500000	3.169375	3	1.128205	1.000000	0.114333	1	7	5.205128	7.000000	0.880999	-1	-1	-1	-1	DFSM_R40_Ax2mk.fsm
1	40	2	2	1	1	7	4.000000	4.000000	2.600000	3	1.126923	1.000000	0.113378	0	7	5.325000	7.000000	1.019375	-1	-1	-1	-1	DFSM_R40_B1Dtr.fsm
1	40	2	2	1	1	7	4.075000	4.500000	2.719375	2	1.115385	1.000000	0.102071	1	7	5.205128	7.000000	0.778435	-1	-1	-1	-1	DFSM_R40_Bbxky.fsm
1	40	2	2	1	1	7	3.925000	3.500000	2.519375	3	1.124359	1.000000	0.114022	1	7	5.076923	4.000000	0.635108	-1	-1	-1	-1	DFSM_R40_BubK6.fsm
1	40	2	2	1	1	9	5.450000	8.500000	4.647500	3	1.128205	2.000000	0.122025	1	8	5.076923	4.000000	0.994083	-1	-1	-1	-1	DFSM_R40_buQW0.fsm
1	40	2	2	1	1	8	5.050000	7.500000	4.747500	3	1.126923	1.000000	0.113378	0	7	5.125000	7.000000	0.709375	-1	-1	-1	-1	DFSM_R40_CDntU.fsm
1	40	2	2	1	1	7	4.075000	1.500000	2.619375	3	1.125641	1.000000	0.117548	0	7	5.100000	5.000000	0.540000	7	5.825000	6.000000	0.944375	DFSM_R40_CMdMT.fsm
1	40	2	2	1	1	9	4.800000	7.500000	4.760000	3	1.144872	1.000000	0.134140	4	8	5.250000	5.500000	1.131944	-1	-1	-1	-1	DFSM_R40_d5ggM.fsm
1	40	2	2	1	1	9	4.300000	7.500000	3.760000	2	1.126923	1.000000	0.110814	2	7	4.973684	4.000000	0.709834	-1	-1	-1	-1	DFSM_R40_dc9kl.fsm
1	40	2	2	1	1	7	4.250000	5.500000	2.637500	3	1.124359	1.000000	0.111458	0	7	5.100000	4.000000	0.590000	8	5.950000	6.500000	1.197500	DFSM_R40_dhQXg.fsm
1	40	2	2	1	1	9	4.575000	5.500000	4.044375	3	1.119231	1.000000	0.107579	1	7	5.153846	4.000000	0.848126	-1	-1	-1	-1	DFSM_R40_DUBt9.fsm
1	40	2	2	1	1	9	4.400000	3.500000	3.840000	3	1.115385	1.000000	0.107199	0	7	5.100000	6.000000	0.640000	8	5.800000	5.000000	1.410000	DFSM_R40_DvgFF.fsm
1	40	2	2	1	1	8	4.575000	6.500000	3.444375	3	1.126923	1.000000	0.121070	1	7	5.128205	6.000000	0.778435	-1	-1	-1	-1	DFSM_R40_E2diz.fsm
1	40	2	2	1	1	8	4.250000	5.000000	2.937500	3	1.120513	1.000000	0.116246	2	7	5.078947	5.000000	1.020083	-1	-1	-1	-1	DFSM_R40_eKxCc.fsm
1	40	2	2	1	1	8	4.300000	2.500000	3.460000	3	1.125641	2.000000	0.112419	2	7	5.210526	7.000000	1.008310	-1	-1	-1	-1	DFSM_R40_Fbt9n.fsm
1	40	2	2	1	1	9	5.375000	8.500000	5.734375	3	1.125641	1.000000	0.117548	3	7	5.189189	7.000000	0.856099	-1	-1	-1	-1	DFSM_R40_fRVIr.fsm
1	40	2	2	1	1	7	4.075000	2.500000	3.019375	3	1.126923	1.000000	0.115942	3	7	5.081081	5.000000	0.669102	-1	-1	-1	-1	DFSM_R40_FTMeq.fsm
1	40	2	2	1	1	8	4.550000	4.500000	3.697500	3	1.128205	1.000000	0.122025	3	7	5.162162	7.000000	0.568298	-1	-1	-1	-1	DFSM_R40_g2Cdy.fsm
1	40	2	2	1	1	11	4.925000	4.500000	6.219375	2	1.120513	1.000000	0.105989	1	7	5.153846	7.000000	0.848126	-1	-1	-1	-1	DFSM_R40_GMC9j.fsm
1	40	2	2	1	1	9	4.700000	5.500000	4.310000	3	1.128205	1.000000	0.116897	0	7	5.250000	5.500000	0.937500	9	6.025000	7.000000	1.724375	DFSM_R40_GvNcg.fsm
1	40	2	2	1	1	9	4.325000	4.500000	4.019375	3	1.126923	1.000000	0.113378	1	7	5.153846	4.000000	0.848126	-1	-1	-1	-1	DFSM_R40_gyWWS.fsm
1	40	2	2	1	1	7	4.350000	6.000000	3.277500	3	1.151282	1.000000	0.130960	1	7	5.307692	7.000000	0.674556	-1	-1	-1	-1	DFSM_R40_h9YXw.fsm
1	40	2	2	1	1	9	4.625000	5.500000	3.634375	3	1.125641	1.000000	0.112419	0	7	5.225000	7.000000	0.724375	-1	-1	-1	-1	DFSM_R40_HqzIZ.fsm
1	40	2	2	1	1	7	4.225000	4.500000	2.874375	3	1.150000	1.000000	0.140321	1	7	4.948718	4.000000	0.766601	-1	-1	-1	-1	DFSM_R40_IW2hP.fsm
1	40	2	2	1	1	8	4.350000	5.500000	3.077500	3	1.119231	1.000000	0.112707	0	7	5.100000	6.000000	0.790000	-1	-1	-1	-1	DFSM_R40_J1lyh.fsm
1	40	2	2	1	1	9	4.525000	4.500000	4.049375	2	1.133333	1.000000	0.115556	0	7	5.250000	5.500000	0.987500	-1	-1	-1	-1	DFSM_R40_jAlo0.fsm
1	40	2	2	1	1	9	5.500000	7.500000	4.300000	3	1.125641	2.000000	0.112419	0	8	5.050000	6.000000	0.947500	-1	-1	-1	-1	DFSM_R40_Jr2x6.fsm
1	40	2	2	1	1	7	4.350000	3.500000	2.927500	3	1.137179	1.000000	0.126054	1	7	4.974359	5.000000	0.794214	-1	-1	-1	-1	DFSM_R40_k6bt1.fsm
1	40	2	2	1	1	7	4.025000	4.500000	2.824375	3	1.123077	2.000000	0.113057	2	7	5.263158	4.500000	0.878116	-1	-1	-1	-1	DFSM_R40_Kiy1A.fsm
1	40	2	2	1	1	10	4.625000	10.000000	5.484375	2	1.116667	1.000000	0.103056	0	6	4.850000	5.000000	0.377500	9	6.000000	6.500000	1.900000	DFSM_R40_KkVvN.fsm
1	40	2	2	1	1	10	5.400000	3.500000	4.290000	3	1.128205	1.000000	0.114333	2	7	5.000000	5.000000	0.578947	-1	-1	-1	-1	DFSM_R40_kMDJm.fsm
1	40	2	2	1	1	7	4.375000	4.000000	3.184375	3	1.115385	1.000000	0.104635	0	7	5.075000	5.000000	0.519375	8	5.600000	6.000000	0.840000	DFSM_R40_Kmx9X.fsm
1	40	2	2	1	1	7	4.075000	3.500000	2.619375	2	1.125641	2.000000	0.109855	2	7	5.157895	5.000000	0.975069	-1	-1	-1	-1	DFSM_R40_kpKgl.fsm
1	40	2	2	1	1	7	4.100000	4.500000	2.940000	3	1.126923	2.000000	0.115942	0	7	5.100000	5.000000	0.940000	-1	-1	-1	-1	DFSM_R40_ktu7G.fsm
1	40	2	2	1	1	12	5.375000	9.000000	9.034375	3	1.126923	1.000000	0.115942	1	7	5.282051	7.000000	0.561473	-1	-1	-1	-1	DFSM_R40_Kugrh.fsm
1	40	2	2	1	1	8	4.300000	4.000000	3.310000	3	1.119231	1.000000	0.110143	1	6	5.102564	6.000000	0.348455	-1	-1	-1	-1	DFSM_R40_LGuqP.fsm
1	40	2	2	1	1	8	4.200000	2.500000	3.310000	3	1.125641	1.000000	0.112419	3	7	4.945946	4.000000	0.699781	-1	-1	-1	-1	DFSM_R40_LRdaw.fsm
1	40	2	2	1	1	7	4.475000	5.000000	3.249375	3	1.126923	1.000000	0.118506	1	7	5.307692	7.000000	0.982249	-1	-1	-1	-1	DFSM_R40_MMAHR.fsm
1	40	2	2	1	1	8	4.475000	5.500000	3.999375	2	1.117949	1.000000	0.104037	1	7	5.128205	4.000000	0.727153	-1	-1	-1	-1	DFSM_R40_mngQb.fsm
1	40	2	2	1	1	7	4.375000	4.500000	3.234375	3	1.119231	1.000000	0.110143	0	7	5.100000	5.000000	0.440000	-1	-1	-1	-1	DFSM_R40_MSGKZ.fsm
1	40	2	2	1	1	7	4.450000	4.500000	3.197500	3	1.126923	1.000000	0.118506	3	7	5.054054	7.000000	0.753835	-1	-1	-1	-1	DFSM_R40_mSwH2.fsm
1	40	2	2	1	1	9	5.150000	1.500000	4.527500	3	1.142308	1.000000	0.124620	0	7	5.275000	6.000000	0.749375	-1	-1	-1	-1	DFSM_R40_N7h9W.fsm
1	40	2	2	1	1	7	4.075000	5.500000	2.819375	3	1.146154	2.000000	0.135049	1	7	5.307692	6.000000	1.084813	-1	-1	-1	-1	DFSM_R40_NBRuV.fsm
1	40	2	2	1	1	7	4.175000	2.500000	2.494375	4	1.117949	2.000000	0.114293	4	7	5.222222	4.000000	1.006173	-1	-1	-1	-1	DFSM_R40_nlgZw.fsm
1	40	2	2	1	1	8	4.350000	1.500000	2.977500	3	1.119231	1.000000	0.110143	2	7	4.973684	5.500000	0.604571	-1	-1	-1	-1	DFSM_R40_NqNrs.fsm
1	40	2	2	1	1	8	4.950000	3.500000	3.297500	3	1.144872	2.000000	0.134140	4	7	5.055556	6.000000	0.608025	-1	-1	-1	-1	DFSM_R40_nxCmj.fsm
1	40	2	2	1	1	8	4.825000	7.000000	4.244375	2	1.112821	1.000000	0.100092	0	7	5.075000	7.000000	0.769375	-1	-1	-1	-1	DFSM_R40_O2R0l.fsm
1	40	2	2	1	1	8	4.275000	3.000000	3.599375	3	1.117949	1.000000	0.109165	0	8	5.475000	7.000000	0.949375	-1	-1	-1	-1	DFSM_R40_ohij5.fsm
1	40	2	2	1	1	9	4.350000	7.500000	4.327500	3	1.119231	1.000000	0.110143	3	7	5.135135	5.000000	0.657414	-1	-1	-1	-1	DFSM_R40_OyNay.fsm
1	40	2	2	1	1	7	3.925000	5.500000	2.569375	3	1.150000	1.000000	0.142885	1	8	5.358974	7.000000	1.050625	-1	-1	-1	-1	DFSM_R40_Ph3dj.fsm
1	40	2	2	1	1	8	4.950000	5.500000	4.197500	3	1.135897	1.000000	0.127686	2	7	5.157895	6.000000	0.869806	-1	-1	-1	-1	DFSM_R40_PJeES.fsm
1	40	2	2	1	1	7	4.000000	3.500000	2.500000	3	1.128205	1.000000	0.122025	0	7	5.250000	4.500000	0.837500	-1	-1	-1	-1	DFSM_R40_qD3oe.fsm
1	40	2	2	1	1	10	4.875000	3.500000	4.859375	3	1.120513	1.000000	0.113682	4	7	5.111111	6.500000	0.820988	-1	-1	-1	-1	DFSM_R40_QEJfa.fsm
1	40	2	2	1	1	7	4.375000	4.500000	2.934375	4	1.147436	1.000000	0.143647	0	8	5.400000	5.000000	1.290000	-1	-1	-1	-1	DFSM_R40_QiSOC.fsm
1	40	2	2	1	1	7	4.400000	6.500000	3.090000	3	1.139744	1.000000	0.133036	2	7	5.184211	6.000000	0.834488	-1	-1	-1	-1	DFSM_R40_qY300.fsm
1	40	2	2	1	1	8	4.275000	4.500000	2.899375	3	1.130769	1.000000	0.116233	2	6	5.000000	4.500000	0.315789	-1	-1	-1	-1	DFSM_R40_R7bAG.fsm
1	40	2	2	1	1	7	3.850000	3.500000	2.327500	3	1.116667	2.000000	0.108184	0	7	5.125000	6.500000	1.159375	-1	-1	-1	-1	DFSM_R40_ROhNA.fsm
1	40	2	2	1	1	10	5.575000	5.500000	4.794375	2	1.135897	1.000000	0.117429	2	8	5.289474	4.000000	1.100416	-1	-1	-1	-1	DFSM_R40_rS711.fsm
1	40	2	2	1	1	7	4.050000	4.500000	2.597500	3	1.124359	1.000000	0.119150	1	7	5.000000	4.000000	0.564103	-1	-1	-1	-1	DFSM_R40_rxStq.fsm
1	40	2	2	1	1	10	4.500000	4.000000	4.850000	3	1.126923	1.000000	0.115942	1	7	5.256410	7.000000	0.600920	-1	-1	-1	-1	DFSM_R40_s1kel.fsm
1	40	2	2	1	1	8	3.800000	3.500000	2.410000	3	1.126923	1.000000	0.113378	2	7	4.947368	5.000000	0.628809	-1	-1	-1	-1	DFSM_R40_sKLx2.fsm
1	40	2	2	1	1	10	4.800000	8.500000	5.160000	3	1.119231	2.000000	0.107579	0	7	5.100000	4.000000	0.890000	-1	-1	-1	-1	DFSM_R40_Sp37A.fsm
1	40	2	2	1	1	11	4.700000	10.500000	5.810000	3	1.110256	1.000000	0.100664	1	7	5.025641	4.000000	0.486522	-1	-1	-1	-1	DFSM_R40_StG4h.fsm
1	40	2	2	1	1	8	4.475000	3.500000	3.849375	3	1.123077	1.000000	0.115621	0	7	5.150000	5.500000	0.777500	-1	-1	-1	-1	DFSM_R40_t9pL5.fsm
1	40	2	2	1	1	8	4.275000	7.500000	3.699375	3	1.126923	2.000000	0.123634	1	7	5.256410	7.000000	0.703485	-1	-1	-1	-1	DFSM_R40_teI2j.fsm
1	40	2	2	1	1	8	4.300000	5.500000	3.710000	3	1.162821	2.000000	0.144002	1	8	5.256410	6.000000	1.370151	-1	-1	-1	-1	DFSM_R40_tKa9X.fsm
1	40	2	2	1	1	6	3.800000	5.000000	1.960000	3	1.119231	2.000000	0.110143	5	7	5.142857	7.000000	0.865306	-1	-1	-1	-1	DFSM_R40_TViIo.fsm
1	40	2	2	1	1	7	3.950000	3.000000	2.397500	3	1.133333	1.000000	0.120684	1	7	5.102564	5.000000	0.707429	-1	-1	-1	-1	DFSM_R40_U4GAY.fsm
1	40	2	2	1	1	7	4.175000	4.000000	2.694375	3	1.130769	1.000000	0.118797	1	7	5.256410	7.000000	0.447074	-1	-1	-1	-1	DFSM_R40_ulyg4.fsm
1	40	2	2	1	1	10	4.850000	3.500000	5.277500	2	1.121795	1.000000	0.106961	2	7	5.000000	6.000000	0.421053	-1	-1	-1	-1	DFSM_R40_UnkVq.fsm
1	40	2	2	1	1	9	4.725000	6.000000	3.849375	3	1.130769	1.000000	0.118797	2	7	5.000000	5.000000	0.684211	-1	-1	-1	-1	DFSM_R40_uOw5m.fsm
1	40	2	2	1	1	8	4.800000	6.000000	3.060000	3	1.135897	1.000000	0.122558	0	7	4.975000	5.000000	0.474375	-1	-1	-1	-1	DFSM_R40_UQViy.fsm
1	40	2	2	1	1	8	3.875000	1.500000	2.559375	3	1.128205	1.000000	0.116897	1	7	5.435897	5.000000	0.912558	-1	-1	-1	-1	DFSM_R40_Uw5Ec.fsm
1	40	2	2	1	1	7	3.850000	5.500000	2.277500	2	1.115385	1.000000	0.102071	0	7	4.925000	5.000000	0.619375	-1	-1	-1	-1	DFSM_R40_v8dTq.fsm
1	40	2	2	1	1	9	4.950000	3.500000	5.347500	3	1.125641	2.000000	0.112419	3	7	5.243243	6.000000	0.670562	-1	-1	-1	-1	DFSM_R40_W3SMb.fsm
1	40	2	2	1	1	8	4.375000	4.500000	3.584375	2	1.114103	1.000000	0.101083	2	7	5.131579	5.000000	0.587950	-1	-1	-1	-1	DFSM_R40_wbc9y.fsm
1	40	2	2	1	1	10	4.850000	4.500000	5.477500	3	1.129487	2.000000	0.115284	1	7	5.076923	5.000000	0.635108	-1	-1	-1	-1	DFSM_R40_WBvyE.fsm
1	40	2	2	1	1	8	4.125000	4.500000	3.159375	3	1.130769	1.000000	0.118797	1	7	5.025641	6.000000	0.589086	-1	-1	-1	-1	DFSM_R40_xbyIm.fsm
1	40	2	2	1	1	8	4.525000	8.000000	3.899375	3	1.123077	1.000000	0.113057	2	7	5.131579	5.500000	0.535319	-1	-1	-1	-1	DFSM_R40_xn9ZM.fsm
1	40	2	2	1	1	8	4.150000	2.500000	3.277500	3	1.125641	1.000000	0.114984	2	7	4.973684	5.000000	0.709834	-1	-1	-1	-1	DFSM_R40_xVUnP.fsm
1	40	2	2	1	1	8	4.500000	2.500000	3.600000	3	1.130769	1.000000	0.121361	1	7	5.205128	7.000000	0.522025	-1	-1	-1	-1	DFSM_R40_xy6zF.fsm
1	40	2	2	1	1	8	4.200000	5.000000	3.260000	3	1.129487	1.000000	0.122977	5	7	4.971429	7.000000	0.942041	-1	-1	-1	-1	DFSM_R40_XYW3A.fsm
1	40	2	2	1	1	7	4.100000	3.500000	2.790000	2	1.119231	1.000000	0.105015	1	7	5.205128	5.000000	0.675871	-1	-1	-1	-1	DFSM_R40_y0OrJ.fsm
1	40	2	2	1	1	8	4.350000	4.500000	3.577500	3	1.128205	1.000000	0.116897	3	7	5.216216	7.000000	0.926224	-1	-1	-1	-1	DFSM_R40_yNITD.fsm
1	40	2	2	1	1	7	4.100000	1.500000	2.790000	3	1.138462	1.000000	0.124418	1	7	5.102564	5.000000	0.861275	-1	-1	-1	-1	DFSM_R40_YrqQp.fsm
1	40	2	2	1	1	9	4.825000	4.000000	4.944375	3	1.133333	1.000000	0.123248	2	7	5.026316	6.000000	0.657202	-1	-1	-1	-1	DFSM_R40_zoXYG.fsm
1	50	2	2	1	1	9	4.760000	5.500000	4.182400	3	1.125714	2.000000	0.114808	5	8	5.355556	5.000000	0.762469	-1	-1	-1	-1	DFSM_R50.fsm
1	50	2	2	1	1	7	4.280000	3.500000	2.721600	3	1.123265	1.000000	0.112969	0	7	5.340000	5.000000	0.784400	10	6.280000	5.000000	1.801600	DFSM_R50_0nQ2D.fsm
1	50	2	2	1	1	7	4.400000	3.500000	2.840000	3	1.117551	2.000000	0.106998	2	7	5.291667	6.000000	0.581597	-1	-1	-1	-1	DFSM_R50_0qzUj.fsm
1	50	2	2	1	1	8	4.500000	3.500000	3.210000	3	1.131429	1.000000	0.117420	7	7	5.348837	5.000000	1.017847	-1	-1	-1	-1	DFSM_R50_21Fi0.fsm
1	50	2	2	1	1	9	5.200000	4.500000	4.600000	3	1.126531	2.000000	0.115419	0	7	5.560000	7.000000	0.846400	-1	-1	-1	-1	DFSM_R50_2w3VG.fsm
1	50	2	2	1	1	11	4.860000	3.500000	4.800400	3	1.123265	2.000000	0.114602	1	9	5.387755	6.000000	0.931279	-1	-1	-1	-1	DFSM_R50_3GQMY.fsm
1	50	2	2	1	1	10	5.900000	4.500000	5.810000	3	1.130612	2.000000	0.121716	0	8	5.600000	6.500000	1.160000	9	6.340000	8.000000	1.624400	DFSM_R50_3zCcW.fsm
1	50	2	2	1	1	8	4.500000	5.500000	2.730000	3	1.126531	1.000000	0.112153	2	7	5.375000	5.000000	0.651042	-1	-1	-1	-1	DFSM_R50_4foJd.fsm
