Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	10	2	2	1	11	343	0.002002	TS	S-method	9	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	0	0	0.000000	TS	Mra-method	10	DFA_R10_2EQ4I.fsm
0	4	10	2	2	1	0	0	0.000000	TS	Mrg-method	11	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	0	0	0.000000	TS	PDS-method	0	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	0	0	0.000000	TS	ADS-method	1	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	105	1713	0.002000	TS	SVS-method	2	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	88	1392	0.001001	TS	W-method	3	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	85	1230	0.001000	TS	Wp-method	4	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	79	1140	0.001001	TS	HSI-method	5	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	55	895	0.000000	TS	H-method	6	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	47	891	0.000000	TS	SPY-method	7	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	50	890	0.001001	TS	SPYH-method	8	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	25	767	0.003001	TS	S-method	9	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mra-method	10	DFA_R10_2EQ4I.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mrg-method	11	DFA_R10_2EQ4I.fsm
0	4	10	2	2	0	19	307	0.000000	TS	PDS-method	0	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	14	174	0.000000	TS	ADS-method	1	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	25	303	0.001001	TS	SVS-method	2	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	33	380	0.000000	TS	W-method	3	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	21	224	0.001001	TS	Wp-method	4	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	21	230	0.000000	TS	HSI-method	5	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	16	202	0.000000	TS	H-method	6	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	16	214	0.000000	TS	SPY-method	7	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	12	156	0.001002	TS	SPYH-method	8	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	12	212	0.001002	TS	S-method	9	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	2	127	0.000000	TS	Mra-method	10	DFA_R10_3yYdE.fsm
0	4	10	2	2	0	1	128	0.000000	TS	Mrg-method	11	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	39	705	0.000000	TS	PDS-method	0	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	29	412	0.000000	TS	ADS-method	1	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	49	703	0.001001	TS	SVS-method	2	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	66	892	0.001001	TS	W-method	3	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	39	494	0.000000	TS	Wp-method	4	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	42	528	0.001001	TS	HSI-method	5	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	31	457	0.000000	TS	H-method	6	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	28	436	0.000000	TS	SPY-method	7	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	20	334	0.001001	TS	SPYH-method	8	DFA_R10_3yYdE.fsm
0	4	10	2	2	1	17	363	0.001001	TS	S-method	9	DFA_R10_3yYdE.fsm
