Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	40	2	2	207	341	30	1635	0	0	0.162609	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_NQmTB.fsm
1	2	40	2	2	417	684	1	3857	0	0	0.369748	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_NQmTB.fsm
1	2	40	2	2	852	1343	1	8744	0	0	0.338223	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_NQmTB.fsm
1	2	40	2	2	227	337	37	1599	0	0	0.145098	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_paajH.fsm
1	2	40	2	2	402	712	1	3405	0	0	0.237656	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_paajH.fsm
1	2	40	2	2	801	1403	1	7619	0	0	0.283187	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_paajH.fsm
1	2	40	2	2	204	338	34	1556	0	0	0.175117	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_TqxV7.fsm
1	2	40	2	2	407	722	1	3803	0	0	0.308203	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_TqxV7.fsm
1	2	40	2	2	796	1419	1	8253	0	0	0.305202	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_TqxV7.fsm
1	2	40	2	2	212	344	32	1682	0	0	0.153602	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R40_xeCCe.fsm
1	2	40	2	2	396	689	2	3631	0	0	0.304716	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R40_xeCCe.fsm
1	2	40	2	2	813	1368	1	8264	0	0	0.362739	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R40_xeCCe.fsm
1	2	50	2	2	288	456	43	2237	0	0	0.346231	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50.fsm
1	2	50	2	2	534	938	1	4762	0	0	0.511338	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50.fsm
1	2	50	2	2	1054	1853	1	10518	0	0	0.597396	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50.fsm
1	2	50	2	2	284	468	43	2178	0	0	0.326715	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_4toMB.fsm
1	2	50	2	2	585	963	1	5310	0	0	0.657436	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_4toMB.fsm
1	2	50	2	2	1146	1899	1	11529	0	0	0.580383	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_4toMB.fsm
1	2	50	2	2	278	430	45	2176	0	0	0.294693	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_8L2p1.fsm
1	2	50	2	2	531	941	1	5093	0	0	0.702466	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_8L2p1.fsm
1	2	50	2	2	1038	1850	1	10985	0	0	0.721477	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Mealy_R50_8L2p1.fsm
1	2	50	2	2	277	424	46	2082	0	0	0.342726	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Mealy_R50_ClYai.fsm
1	2	50	2	2	529	900	1	4933	0	0	0.528850	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Mealy_R50_ClYai.fsm
